Bahan_pangan,Daerah,Harga_lag_1,Harga_lag_7,Harga_lag_30,Google_trends,Harga,MYRUSD,THBUSD,USDIDR,SGDIDR,Year,Month,Day,Weekday
12,31,10050,10088,9820,40,10050,3422.0,428.0,14403.0,3422.0,2024,10,8,1
12,32,8678,8703,9020,41,8678,3422.0,428.0,14403.0,3422.0,2024,10,8,1
12,33,10908,10923,10880,41,10927,3422.0,428.0,14403.0,3422.0,2024,10,8,1
0,0,30809,34730,25960,38,30760,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,1,28628,28443,23300,37,28559,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,2,28456,32164,25070,34,29008,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,3,29546,31336,25950,36,29445,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,4,29384,29126,21180,39,29016,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,5,31626,35877,31440,46,31812,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,6,32252,30882,32730,37,33220,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,7,29224,30448,20920,37,29168,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,8,31686,29548,24430,49,32714,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,9,29075,28464,23040,53,28912,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,10,29900,28409,21720,53,29766,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,11,31569,36172,29130,52,31696,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,12,36123,30099,27960,39,33159,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,13,32142,34785,30150,38,33227,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,14,30869,30560,32050,39,31124,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,15,33300,33108,35030,37,34380,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,16,30978,35359,27930,37,31246,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,17,33390,33964,35730,38,35009,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,18,29883,28750,21220,38,29926,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,20,36070,37827,46680,38,35960,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,19,30119,30119,34610,38,30099,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,21,34533,29439,20330,38,36356,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,22,29748,27602,18900,38,29604,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,24,36114,38387,50360,38,36228,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,23,32505,38473,48820,38,34119,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,25,30291,34420,25070,38,30263,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,26,30323,30834,24450,37,30867,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,27,28994,30458,24210,38,29222,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,28,31351,31081,30420,38,31749,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,29,31689,36190,27440,38,32960,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,30,34707,35579,32890,38,36111,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,31,30761,31459,20070,40,31127,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,32,29892,30052,23660,39,29882,3422.0,428.0,14398.0,3422.0,2024,10,9,2
0,33,29739,30951,24750,39,29876,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,0,33490,32920,38850,38,34833,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,1,31868,30636,35530,39,32724,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,2,28845,28894,38880,44,28334,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,3,35402,30950,39400,37,31360,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,4,30449,32671,35200,42,30815,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,5,25976,35009,41300,43,25063,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,6,35682,36684,44800,38,32296,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,7,33380,33352,37040,38,34773,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,8,33103,31688,38490,72,34130,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,9,30934,29846,36240,63,31266,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,10,31011,29811,34920,63,31398,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,11,30238,30500,37100,67,31709,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,12,33968,32819,38330,39,35410,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,13,31555,31348,39780,40,32193,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,14,32188,35604,42810,40,33311,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,15,35729,30989,42990,38,31844,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,16,31427,31979,40160,38,31972,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,17,35233,30654,34800,38,32088,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,18,32206,32694,36440,38,33712,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,20,40916,40766,53280,38,40770,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,19,34600,30925,45220,38,35598,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,21,36456,34415,38730,38,35652,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,22,35954,34773,41050,38,31915,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,24,37407,38923,51440,39,37434,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,23,36894,40103,50210,38,36743,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,25,32301,33403,37450,39,34143,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,26,34318,35046,40940,39,35902,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,27,31519,30207,40120,38,31773,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,28,33122,35184,45140,38,34684,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,29,33153,37311,43180,38,34477,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,30,33326,36928,45690,38,35160,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,31,31820,32746,38750,41,32676,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,32,35594,33531,37170,41,32184,3422.0,428.0,14398.0,3422.0,2024,10,9,2
1,33,35564,33535,38340,41,32189,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,0,12237,12225,13500,39,12208,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,1,12686,12671,14070,40,12643,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,2,11319,11287,12790,34,11292,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,3,12441,12388,13950,38,12422,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,4,11605,11712,12920,43,11605,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,5,12300,12422,13590,39,12354,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,6,12335,12309,13540,37,12309,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,7,12081,12058,13120,36,12044,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,8,11545,11587,12850,40,11521,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,9,11918,11972,13110,50,11915,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,10,11439,11457,12550,50,11414,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,11,13263,13339,14610,47,13265,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,12,11582,11634,12950,46,11558,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,13,12869,12975,14060,40,12869,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,14,14359,14440,15510,33,14352,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,15,14129,14140,15560,38,14146,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,16,12662,12698,13810,38,12667,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,17,12539,12757,14030,38,12600,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,18,12091,12235,13090,36,12128,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,20,14783,15029,15770,38,14860,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,19,13338,13429,14710,42,13356,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,21,11779,11716,12830,38,11786,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,22,12411,12450,13350,37,12411,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,24,14356,14177,15460,38,14267,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,23,14083,14238,15850,36,14105,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,25,12772,12795,13850,39,12772,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,26,11932,12045,12920,50,11918,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,27,11458,11542,12540,38,11458,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,28,12541,12776,13490,37,12585,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,29,11708,11948,12990,39,11708,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,30,12404,12393,13820,39,12404,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,31,13968,13998,15270,38,13973,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,32,11386,11452,12610,44,11386,3422.0,428.0,14398.0,3422.0,2024,10,9,2
2,33,12754,12855,14040,44,12764,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,0,13495,13519,14680,39,13495,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,1,14167,14235,15610,39,14229,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,2,13590,13648,14690,35,13585,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,3,14108,14112,15590,39,14108,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,4,12996,13113,14360,44,13000,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,5,14223,14237,15620,40,14215,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,6,13986,13986,15390,38,13990,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,7,13788,13912,15030,37,13792,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,8,13589,13628,14850,40,13589,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,9,13682,13710,14950,51,13713,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,10,13362,13381,14630,51,13361,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,11,15856,15964,17160,48,15881,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,12,14943,14962,16120,46,14959,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,13,16360,16450,17360,39,16343,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,14,16661,16851,17210,33,16548,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,15,16917,17061,17370,38,16987,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,16,14538,14550,15940,38,14544,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,17,14765,14750,16170,38,14727,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,18,13439,13418,14560,37,13468,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,20,18503,18654,18110,38,18509,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,19,16857,16636,17580,42,16748,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,21,13922,13874,14800,38,13929,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,22,14258,14334,15660,37,14281,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,24,20616,20387,18380,39,20736,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,23,18300,18371,17980,36,18300,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,25,14855,14836,16110,39,14855,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,26,13123,13194,14320,47,13123,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,27,13225,13296,14550,38,13228,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,28,14096,14078,15660,37,14096,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,29,13251,13450,14540,39,13251,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,30,13844,13873,15070,39,13838,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,31,17150,17233,17540,38,17109,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,32,12977,12976,14140,46,12975,3422.0,428.0,14398.0,3422.0,2024,10,9,2
3,33,14036,14091,15550,46,14034,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,0,39019,30433,33500,39,38137,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,1,30517,27199,22400,39,30792,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,2,34205,32045,30800,35,35458,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,3,36172,32489,33890,39,37280,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,4,17830,19089,19490,44,18742,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,5,37251,33765,35820,40,36447,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,6,37297,37699,44760,38,38170,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,7,34248,29275,24930,37,36081,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,8,35843,35096,33190,40,33124,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,9,34245,29485,22830,51,36335,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,10,31518,27391,23440,51,32240,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,11,32078,40090,52250,48,32442,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,12,37864,34466,35430,46,38027,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,13,39690,40496,54950,39,39619,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,14,45008,41621,43810,33,44928,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,15,46317,43308,63540,38,48597,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,16,39612,34705,39570,38,39546,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,17,41593,38775,57550,38,41723,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,18,35599,30200,28050,37,33449,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,20,42736,42426,65840,38,42765,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,19,37776,40965,65980,42,37371,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,21,38825,30847,23160,38,38920,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,22,38466,37217,48650,37,38909,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,24,42893,43081,77670,39,43146,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,23,41849,42399,76210,36,41848,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,25,35648,35826,42920,39,34413,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,26,36073,35515,38100,47,37993,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,27,33542,29562,32700,38,35143,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,28,49092,40856,48550,37,51024,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,29,38901,41419,46180,39,38324,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,30,34688,34674,42420,39,36003,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,31,35387,35155,35510,38,34575,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,32,33628,32695,31210,46,35115,3422.0,428.0,14398.0,3422.0,2024,10,9,2
4,33,28790,28359,28020,46,28862,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,0,0,0,0,38,0,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,1,42743,34152,32580,37,43375,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,2,35995,37819,43490,38,34468,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,3,39541,37347,44140,37,40371,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,4,35704,35971,28370,39,34116,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,5,39437,37491,45370,39,40208,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,6,43422,43549,64000,38,43760,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,7,39808,39281,42270,39,39648,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,8,39596,37997,40220,38,39344,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,9,34480,33694,31200,40,35958,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,10,35459,35774,32320,40,34094,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,11,37837,42268,72430,38,37348,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,12,37286,41521,49870,38,35607,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,13,42277,42634,65690,38,42147,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,14,40528,41830,46940,38,39506,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,15,56807,45681,73100,38,55430,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,16,37578,42325,59120,38,35124,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,17,42935,43092,64780,38,42935,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,18,53374,43065,40630,38,54096,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,20,53895,46970,81780,38,54727,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,19,41200,43229,67300,38,40978,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,21,36816,36894,29600,38,37645,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,22,36062,35479,37780,38,34886,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,24,53010,47150,84550,38,54335,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,23,55643,46160,81680,37,54563,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,25,40203,41266,58440,38,40285,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,26,43347,39275,45540,38,43580,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,27,34723,30234,30420,38,35485,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,28,39299,40057,53060,38,38819,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,29,40819,36195,48080,38,40031,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,30,55375,45017,64340,38,57512,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,31,39253,37884,51310,38,38767,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,32,47463,42025,40320,39,48284,3422.0,428.0,14398.0,3422.0,2024,10,9,2
5,33,46102,39155,52620,39,46249,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,0,34594,36610,29850,38,36173,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,1,34569,43704,38520,37,36089,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,2,34947,34872,35830,38,35964,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,3,34726,34676,32750,37,36111,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,4,35992,34459,32900,40,35144,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,5,35102,34589,35910,40,35096,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,6,36146,35943,32300,39,36097,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,7,34569,35105,30980,39,36078,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,8,35015,34334,34790,38,36030,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,9,35127,34459,34390,40,35121,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,10,34726,33960,32530,40,36036,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,11,35852,37293,40710,38,35295,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,12,36139,35104,29190,38,34420,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,13,35126,35696,38220,38,35138,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,14,35205,35749,37010,38,35224,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,15,37101,38577,46550,38,36914,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,16,35872,34489,35270,38,35860,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,17,35232,37562,40620,38,35606,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,18,35235,34471,34340,38,35221,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,20,36976,37766,47430,38,36786,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,19,36960,38417,47940,38,35577,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,21,35607,34792,40020,38,35607,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,22,35726,38903,43520,38,35269,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,24,37642,39559,51680,38,37398,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,23,35249,37411,44640,37,35822,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,25,35922,35984,28950,38,34726,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,26,34799,36051,32290,38,35927,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,27,34263,30822,25590,38,35202,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,28,35928,35114,31070,38,34905,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,29,34597,38379,32880,38,35862,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,30,35083,35250,33420,38,35083,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,31,33912,40498,34320,38,35269,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,32,36393,36408,31300,39,33849,3422.0,428.0,14398.0,3422.0,2024,10,9,2
6,33,41382,36318,30700,39,41009,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,0,54605,54948,152630,39,53035,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,1,40118,43637,114460,38,40118,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,2,43258,45713,132870,40,42661,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,3,47963,50071,134920,39,45513,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,4,45808,49207,135990,41,45901,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,5,50077,52169,138280,40,49993,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,6,43194,48341,132430,39,43065,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,7,52498,52477,137090,39,49392,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,8,43892,45647,132740,30,43743,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,9,40057,43085,129850,41,39297,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,10,45701,46385,117180,41,45895,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,11,47250,52805,155800,38,46589,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,12,61562,61355,154800,38,56189,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,13,59871,59734,155810,38,59875,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,14,56523,57250,156760,38,59492,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,15,59945,57674,158660,38,62153,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,16,59389,56050,141510,38,58389,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,17,55104,55652,151590,38,55162,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,18,46685,48241,132090,38,45274,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,20,44163,46562,131720,38,45571,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,19,45739,45016,119580,39,45642,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,21,46146,47018,121520,38,47276,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,22,45709,45867,114240,38,45848,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,24,42745,46659,134100,38,43619,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,23,54644,56165,149020,37,53945,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,25,53711,54041,144450,38,54009,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,26,42005,43331,126690,39,41237,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,27,41182,44087,125330,38,41019,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,28,45611,49683,134910,38,45013,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,29,48914,49589,135160,38,47731,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,30,46208,50246,133730,38,45188,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,31,49650,52710,144120,38,49674,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,32,48364,49872,135480,39,45610,3422.0,428.0,14398.0,3422.0,2024,10,9,2
7,33,45275,48231,132310,39,45405,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,0,18814,19030,18070,40,18810,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,1,16453,16661,17230,37,16426,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,2,17617,17948,17820,17,17661,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,3,17447,17544,17670,37,17400,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,4,15658,15780,16860,32,15668,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,5,20135,20278,18410,7,20100,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,6,19730,19561,18320,39,19726,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,7,16790,16815,17470,39,16690,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,8,17590,17590,17750,4,17530,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,9,15653,15714,16900,3,15650,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,10,15233,15263,16460,3,15144,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,11,18188,18199,17840,2,18092,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,12,16831,16894,17260,37,16831,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,13,18761,18604,17710,37,18573,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,14,19793,20009,18390,36,19793,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,15,17822,18080,17840,38,17883,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,16,17316,17358,17620,38,17319,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,17,14738,14714,16240,38,14738,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,18,17350,17395,17520,38,17301,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,20,24007,24544,19770,38,23434,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,19,24475,23516,19170,36,24546,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,21,17998,17815,17760,38,17974,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,22,21369,21402,18820,38,21369,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,24,24097,24524,20160,38,23559,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,23,24317,23760,19730,38,24301,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,25,17193,17317,17510,38,17188,3422.0,428.0,14398.0,3422.0,2024,10,9,2
8,26,19339,19223,18080,36,19366,3422.0,428.0,14398.0,3422.0,2024,10,9,2
